Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI,MACD,Signal_Line,Histogram,VWAP,Buy_Signal,Sell_Signal
2021-02-22,105.96527713738068,108.61760791774117,105.88565425848917,106.75010907173822,245693,105.95558214497244,,106.94874950430206,46.42160235495983,0.7011151736983976,0.23283200672281906,0.46828316697557854,107.13840127144576,False,False
2021-02-23,102.30732767241365,103.67506057608433,100.7414242220587,101.28940042099865,176870,105.90519703936377,,106.40976387732078,46.484953376668805,0.16045872535386252,0.21835735044902777,-0.057898625095165246,107.04565303757008,False,False
2021-02-24,101.83978227338658,102.90292657876003,99.87733471446961,101.78863364900259,118174,105.67347103695283,,105.96965623652858,52.17259428503708,-0.22513622567763036,0.12965863522369614,-0.3547948609013265,106.99054001186023,False,False
2021-02-25,103.556151229177,103.621469350746,98.11073420373938,100.01799941939876,486501,105.61968567297167,,105.40283177775432,42.07437335263794,-0.6659220520589741,-0.029457502232837912,-0.6364645498261362,106.70205928218097,False,False
2021-02-26,106.16991377801354,107.12110616165755,104.07583340733034,104.78048751583542,461333,105.49760725732654,,105.3435608956668,47.40527845596655,-0.6237646370914831,-0.14831892920456696,-0.47544570788691615,106.62951552724523,False,False
2021-03-01,104.86983838606668,105.68533459607214,103.96507329194382,104.05127350984047,140502,105.36972811525982,,105.22048590654047,46.29355306733735,-0.6417978123149481,-0.2470147058266432,-0.39478310648830495,106.600208606875,False,False
2021-03-02,106.67610691759042,106.99854454154067,105.26974024306487,105.62793012172123,398818,105.15313354694645,,105.25929011751008,50.99187964387945,-0.5228392562025022,-0.302179615901815,-0.22065964030068713,106.56981809609046,False,False
2021-03-03,105.45671022347985,107.0742391745486,104.67227463661277,105.76141996754728,137260,105.21930494149782,,105.30711200798982,55.42795836425138,-0.41303106349917584,-0.32434990542128717,-0.08868115807788868,106.56121420630451,False,False
2021-03-04,102.86554741230488,104.80784922704144,99.32514815160201,101.22070754754047,298681,105.27968452259714,,104.91793063080416,45.994586016376815,-0.6845141703732054,-0.3963827584116708,-0.2881314119615346,106.44032927405489,False,False
2021-03-05,102.98214623294295,106.34858518972094,102.69974810586858,105.22420756759189,280536,105.2483716506919,,104.94709986287918,51.91560093381936,-0.5700463559783913,-0.4311154779250149,-0.13893087805337634,106.4150123302782,False,False
2021-03-08,102.32953163195012,103.7594523146744,100.8024999446137,102.32994576178652,171805,105.02069489213818,,104.69784709134656,41.602237849487864,-0.7047486242976788,-0.48584210719954773,-0.21890651709813108,106.36358681126936,False,False
2021-03-09,102.71506104899028,102.85196195412232,102.47909532796366,102.69646040671304,295991,104.8008291544259,,104.50723883566718,43.54800419125559,-0.7730156306585627,-0.5432768118913508,-0.22973881876721192,106.28574197994465,False,False
2021-03-10,106.95523013483735,107.79056412647134,104.33692554702897,106.29944070181152,359636,104.87443066192627,,104.67792472768092,45.6107215006637,-0.5302746504985976,-0.5406763796128002,0.010401729114202674,106.28608641647506,False,False
2021-03-11,103.83270082853345,104.37579916658039,103.06946783031518,104.1430821962514,285541,104.99632870611508,106.20820397941002,104.62698734373524,38.20919184219812,-0.5060671576487294,-0.5337545352199862,0.02768737757125672,106.24414212001417,False,False
2021-03-12,102.97521471166606,105.85100291207435,101.42474563386794,104.62541124100133,117194,105.00936718414862,106.26986366037686,104.62683723871295,46.77871890265098,-0.44285763509229525,-0.5155751551944481,0.07271752010215282,106.2312422118317,False,False
2021-03-15,103.72641638578037,105.60338070220868,101.3069737887363,101.99215595435857,257883,104.92914233585604,106.26265685856077,104.37591521163158,51.16536913431992,-0.5983479450142539,-0.5321297131584093,-0.06621823185584463,106.15818690055367,False,False
2021-03-16,102.97079903801378,104.29435450295706,100.39922830554565,101.65456605986327,434521,104.56000695858226,106.25600683360203,104.11673910193936,49.7764793972908,-0.7402823053970167,-0.5737602316061308,-0.1665220737908859,106.031100821524,False,False
2021-03-17,104.46079519523667,104.61440129186552,103.46931096820326,103.85334313768334,230864,104.36627164825919,106.21716416324139,104.09165377201022,56.30437181136897,-0.6676471535585904,-0.5925376159966227,-0.0751095375619677,105.9989325136745,False,False
2021-03-18,106.21181532055925,106.92114773052941,103.2280314350189,103.52007347361283,143723,104.04966350878912,106.2075451582545,104.03721755311523,47.5750924437406,-0.6297163707214679,-0.5999733669415918,-0.029743003779876154,105.97634517188746,False,False
2021-03-19,108.453057344699,109.5543841035807,104.93841334611975,106.81454162525601,331408,103.72205946747764,106.18499941816924,104.30172460760483,54.83864312433978,-0.3300156897838491,-0.5459818315100433,0.21596614172619422,105.99359422805722,False,False
2021-03-22,107.92069159520034,108.72710710746685,105.13295529230214,106.96824984811101,342113,103.73296650629626,106.09080870250905,104.55567939241494,52.47006949806726,-0.07918497680117298,-0.45262246056826927,0.3734374837670963,106.01386862720307,False,False
2021-03-23,109.00054993374873,112.41661631612453,107.22561205332296,110.74932829517418,176298,104.20596290000506,106.06947435924818,105.14555071648725,58.102830135583766,0.41986169697435116,-0.2781256290597452,0.6979873260340963,106.06409202669188,False,False
2021-03-24,109.53394793189092,111.68841259931474,108.28308103155773,110.05907058989477,159238,104.61948474704965,105.97577284706632,105.61350499014512,66.41088935518691,0.7510046392893059,-0.07229957538993495,0.8233042146792409,106.10199883489626,False,False
2021-03-25,111.0708236994551,112.68166556239665,109.45428727702254,111.4580035221902,359425,105.19148495218924,105.89891037155678,106.17012389795893,62.81419977584802,1.1134844475050443,0.1648572291890609,0.9486272183159834,106.21430460725642,False,False
2021-03-26,111.75478826649898,114.20350008110033,111.61671439267623,113.45658419083492,205433,105.6252897859392,105.93530883166854,106.86407249728046,73.74635197059129,1.5442202543180485,0.44072983421485845,1.10349042010319,106.30007244197223,False,False
2021-03-29,108.26322898189292,108.7739017294194,107.31890732131276,107.98848540509412,207092,105.8221503807019,105.85957699199504,106.97115944088176,59.27459426449175,1.4278917638780513,0.638162220147497,0.7897295437305543,106.31999141394654,False,False
2021-03-30,110.54786735488304,111.54054569116708,109.92046110536873,111.32879705474082,364291,106.10719372735286,105.793676371942,107.38617254696358,58.896157179155104,1.586942545255809,0.8279182851691596,0.7590242600866495,106.42182406030935,False,False
2021-03-31,105.7669746275715,106.47676999454461,104.28924047780127,105.5605311217065,329991,106.09714928506085,105.74106104688177,107.21230193503433,52.223175646217506,1.2333235953210533,0.9089993471995383,0.32432424812151495,106.40624891977374,False,False
2021-04-01,109.26929910973486,110.62636884294956,108.55738356279358,109.80002380853412,400589,106.52611509811052,105.71295413871185,107.45875163727241,57.26035458400956,1.28040989052856,0.9832814558653427,0.29712843466321726,106.47914941213244,False,False
2021-04-02,111.72455021365349,113.07619606386163,110.26201933514295,110.55903289843032,284875,106.79285636465245,105.78421201313176,107.75401651928745,62.68721834079371,1.363257030520117,1.0592765707962977,0.3039804597238194,106.5405350103637,False,False
2021-04-05,111.90551838939805,113.2218380379932,105.83494992201811,107.0278840728452,292180,107.02775328020536,105.8351742796964,107.6848610481977,57.27000389143056,1.1309429799765667,1.0736098526323514,0.05733312734421525,106.54794136118062,False,False
2021-04-06,116.86809244828154,117.00830872756406,114.97076628257078,116.59953412390894,206170,107.72290696606517,106.12122291151113,108.53387753159878,64.37704446528971,1.6995927395503827,1.1988064300159578,0.5007863095344249,106.65458663775541,False,False
2021-04-07,116.46283650968638,120.09885141274857,115.69858952076643,119.30833278188626,495229,108.37335157006889,106.37892649320443,109.56001612686426,66.90254186728782,2.3418339798579666,1.4274119399843597,0.9144220398736069,106.96905508459503,False,False
2021-04-08,116.48680208351874,118.70279062243665,116.22226465332177,118.33923288800193,447761,109.08315910465642,106.72383701698404,110.39613200887737,62.98456292944059,2.741019758024322,1.6901335035923521,1.05088625443197,107.21892556014151,False,False
2021-04-09,117.31616883392569,119.56058921374164,116.92279243930004,119.24696380310803,313482,109.81423673276177,106.96433517647144,111.23906837023267,63.602975527352626,3.0949470388978995,1.9710962106534617,1.1238508282444377,107.40117988324927,False,False
2021-04-12,121.41620337295991,125.54306911604684,120.94123676262114,123.88846481657235,415646,110.90905217587246,107.30992734577939,112.44377279369358,64.28388139837999,3.7072326299567067,2.318323494514111,1.3889091354425958,107.72589642312012,False,False
2021-04-13,121.44433235857714,121.70547797393253,120.84453717258808,121.62164754050002,217116,111.90740624990428,107.5431638668296,113.31785610291325,62.15336710350101,3.9638671692482035,2.6474322294609296,1.3164349397872739,107.86739771319697,False,False
2021-04-14,123.71380555495634,124.94680272157177,122.42821541394372,124.10843696976752,399899,112.9201609415085,107.93657276469456,114.34553047118509,62.999523997132655,4.3181382052814286,2.9815734246250294,1.3365647806563992,108.16640416522266,False,False
2021-04-15,121.25357439041257,121.5899817019456,118.81637963046843,120.01827059954387,239805,113.74507079780506,108.33667585817435,114.88579143579068,56.46485827273659,4.22021035263684,3.229300810227392,0.9909095424094483,108.29582166607439,False,False
2021-04-16,121.90735599655456,123.6660164279115,119.88305056136639,121.27521028450046,371623,114.4681042307673,108.64517076375043,115.49430751662018,64.27522067874689,4.195661379106838,3.4225729240032816,0.7730884551035562,108.51180349894814,False,False
2021-04-19,121.51862481753246,123.8642481436248,120.79362084846943,122.75016711707474,175361,115.25720009421548,108.96250448743471,116.18534176428251,62.78348441809523,4.2462744220552935,3.5873132236136844,0.658961198441609,108.62273544465069,False,False
2021-04-20,122.54907685429455,125.41960700138588,120.9010815505346,124.95684572863219,252376,115.96757596588836,109.31976589878818,117.02072309422059,73.59030273695352,4.413569266061586,3.7525644321032647,0.6610048339583212,108.80385466617726,False,False
2021-04-21,125.16147335896578,126.16632793329853,124.47440548529225,124.88258080760377,224232,116.70875147677381,109.72086930390417,117.76947144787613,70.41187146632281,4.488419372183202,3.899735420119252,0.58868395206395,108.96071479309033,False,False
2021-04-22,121.03579748124318,122.49877020064942,119.19733745650404,120.13541895154036,467730,117.14262224824134,110.08947525668547,117.99479978155844,61.697433945682604,4.117221565131757,3.9432326491217533,0.17398891601000388,109.18358167749096,False,False
2021-04-23,119.89757982904682,121.81487176459888,118.29570238596396,119.89863574676001,181171,117.46472482603755,110.40015513801407,118.17611749253001,67.09747316542644,3.7605884798510516,3.9067038152676132,-0.14611533541656163,109.2657217841508,False,False
2021-04-26,121.11119940215973,122.75450490850879,120.75088210669449,122.31361290001796,476295,118.18098120078378,110.77449433761021,118.57016467419552,59.37266906019721,3.630967134892728,3.8515564791926367,-0.2205893442999085,109.52348626981875,False,False
2021-04-27,124.59461014474381,126.3669736890025,121.48717428499515,121.70690051247672,186296,118.69988637367058,111.02788687575297,118.86890142069849,54.225720137926544,3.4396346982708934,3.769172123008288,-0.3295374247373948,109.61690552181365,False,False
2021-04-28,126.45645274297473,128.3250609713097,120.09672290132428,121.86409083670026,240562,119.51506435942024,111.31060770560408,119.1541575555558,56.39286906339786,3.263071650448012,3.6679520284962335,-0.4048803780482215,109.73697931813595,False,False
2021-04-29,123.64465300585908,125.47749409492322,121.85771998135752,122.54357930687591,252324,120.15224213433734,111.56443456648132,119.47695962711009,56.028829467873514,3.141756984954654,3.5627130197879175,-0.4209560348332637,109.86733622477858,False,False
2021-04-30,123.18924511364952,124.46007382737334,119.38008001200313,120.7478202618212,237934,120.6616815025069,111.71205852268803,119.59799397327305,43.58913069900577,2.8676549501625743,3.423701405862849,-0.5560464557002747,109.97077841694767,False,False
2021-05-03,126.12029115589445,127.37993246476387,125.05331355207196,125.10401076059983,341535,121.56548783689463,112.07913655646527,120.12237652444703,56.549720732406435,2.9677251911806053,3.3325061629264003,-0.36478097174579505,110.17451700467313,False,False
2021-05-04,126.48629908020848,127.29272034657613,124.81064466575464,126.19073844257353,432103,122.04504805282787,112.57716331689677,120.70031575474479,54.134175900111536,3.0989980989028254,3.2858045501216857,-0.1868064512188603,110.4427539746422,False,False
2021-05-05,125.42894736782719,126.93374313243477,123.89024792668722,124.52245054978117,418166,122.30575394122259,113.03183965491233,121.0643285923673,59.89402620283981,3.0334482306116968,3.235333286219688,-0.20188505560799141,110.66731316992954,False,False
2021-05-06,127.01817453078962,130.98569763643297,126.90669282361473,129.9231095997311,358970,122.88494777680906,113.62994185851898,121.90802202164005,66.07067458335514,3.378344090144708,3.263935447004692,0.11440864314001598,110.92739063286471,False,False
2021-05-07,127.83707821915662,129.84544389081785,126.61745269606038,128.49056774836126,424135,123.34712797407171,114.10414346316949,122.53493113847064,60.68441769740473,3.4957851533146282,3.3103053882666793,0.18547976504794894,111.20326692520905,False,False
2021-05-10,130.3087472231266,131.76661175004585,129.82713959098027,130.90969594234826,271999,123.69818953036051,114.64131191181964,123.332527786459,60.99290559686597,3.7409382621183624,3.396431963037016,0.34450629908134633,111.39979722181538,False,False
2021-05-11,130.16949281551874,132.8769000316918,129.39587833141496,131.41390710360554,331449,124.18780250851577,115.15703145145733,124.10218295952058,61.87262657099861,3.9305999840207875,3.503265567233771,0.42733441678701656,111.64010135762261,False,False
2021-05-12,129.33848486449352,130.98742789970262,126.89965700435896,127.06081862893198,411997,124.33542159147403,115.58301942468505,124.38395778517881,62.77195469678813,3.6871472669160283,3.5400419071702225,0.14710535974580585,111.86686483465425,False,False
2021-05-13,129.7349627496375,132.10605883768366,129.4406362474476,131.81318632447804,131826,124.92516737772073,116.19486900022379,125.09150336035017,68.8358464383573,3.8334954412858764,3.5987326139933535,0.23476282729252285,111.96027620216435,False,False
2021-05-14,126.49457619604908,128.16043562719753,125.74709315198648,126.34304762297816,405023,125.17855924464459,116.6172458013315,125.21069805202903,55.80903296873806,3.4681047932647004,3.5726070498476235,-0.104502256582923,112.16428729791495,False,False
2021-05-17,127.74616852060291,130.16772281866594,127.5666495194826,129.08712975508533,288337,125.49540737654513,117.1523894811975,125.57988202374867,60.02207641122571,3.3612086460285724,3.5303273690838135,-0.16911872305524112,112.33346445952489,False,False
2021-05-18,126.6914431901145,128.38077500829493,122.72607619466156,124.54772872403419,172361,125.47495152631525,117.5894148475439,125.48158170949014,53.256678323284106,2.8770362701212235,3.399669149291296,-0.5226328791700725,112.40602270386955,False,False
2021-05-19,130.116198462634,130.97880187531604,126.99658684423392,127.00868093060187,340028,125.58125653246513,118.00359965211972,125.6270197305484,55.19396736410002,2.6612274761864114,3.2519808146703193,-0.5907533384839079,112.57517079118982,False,False
2021-05-20,129.5771849970792,131.9710452838953,128.60946455935058,131.21296431312925,440134,126.13513380054458,118.54499729445727,126.15901445269895,61.52750509879319,2.797203563006775,3.1610253643376107,-0.36382180133083564,112.85049006042144,False,False
2021-05-21,127.89796514694004,130.4809056641695,127.65147023067493,128.65078419913507,451931,126.57274122316335,119.02550475361996,126.39632585712144,54.067582694149884,2.667470134037373,3.062314318277563,-0.3948441842401902,113.08656862897259,False,False
2021-05-24,123.662409013356,124.1647475484528,121.24294772568507,121.85830590464097,317256,126.54997587339449,119.4228277526256,125.96413348069473,45.60639086444062,1.9935784937280658,2.848567153367664,-0.8549886596395981,113.17761930613135,False,False
2021-05-25,128.46161006327688,130.15003471384915,124.87016478109096,126.72228390072749,140736,126.80074504280701,119.92418210944287,126.03633828260261,52.09509972287309,1.830891510339029,2.6450320247619374,-0.8141405144229084,113.23970135074896,False,False
2021-05-26,125.12909119189773,128.3480019057461,124.80570208534975,127.37996076072727,386674,127.07653853900838,120.39471446190377,126.16430232813829,47.337379824822776,1.7350295889904572,2.4630315376076415,-0.7280019486171843,113.41555843848163,False,False
2021-05-27,126.5542922134584,127.58248309856091,122.24380378828708,124.17546842772374,309124,127.15813299505075,120.807822360986,125.97488957571785,45.6438182767723,1.3845226600704734,2.247329762100208,-0.8628071020297345,113.52148437096426,False,False
2021-05-28,125.71430518322443,129.6165876527153,125.30271642924558,128.99965108973635,278130,127.57072453644653,121.25152455027559,126.26296210086247,48.16106716007882,1.4789660174581343,2.0936570131717933,-0.614690995713659,113.65737780804723,False,False
2021-05-31,131.63935681783357,132.7854412190716,128.35498313160417,129.83811534853783,206080,127.80742976584341,121.70892186028412,126.60345288635536,48.49257786263944,1.6029918250314097,1.9955239755437169,-0.39253215051230717,113.76195794891534,False,False
2021-06-01,130.82232297526105,132.74952921903025,129.72896844546642,132.09910682647782,436399,128.10284818503862,122.1359174309102,127.12684849970036,55.02064873606623,1.8622593212275405,1.9688710446804818,-0.10661172345294134,114.00954439837385,False,False
2021-06-02,132.26707035918443,132.34560918766775,129.84087595249295,131.60983340768647,235958,128.4572173279339,122.56693268726602,127.55379944331808,49.778543332221794,2.005136439298383,1.976124123604062,0.029012315694320723,114.13710213894392,False,False
2021-06-03,135.15597884221467,136.90635091506806,134.0479923312084,136.36235370437936,488742,128.7791795331663,123.0650196909098,128.39270937294296,61.0845400297781,2.4733450718331227,2.0755683132498746,0.3977767585832481,114.46580809995747,False,False
2021-06-04,129.71372265698648,129.72648074379967,127.55637621444546,128.62549465275808,324793,128.78592587838617,123.36839790014827,128.41487939959202,49.54009170049683,2.1948035909622376,2.0994153687923474,0.09538822216989029,114.6036222793414,False,False
2021-06-07,130.56881018003108,132.5255197541448,129.85230836714967,130.24322436788648,218623,128.75260229966307,123.81349267940412,128.58900749181055,56.024931414530805,2.080610743156697,2.0956544436652176,-0.015043700508520441,114.70541558665394,False,False
2021-06-08,131.8419054574222,133.85523822785314,131.5094467333189,131.92374380821363,399531,128.77809413489348,124.22539161447358,128.90660142670606,55.28664767098415,2.101491279367565,2.0968218108056873,0.0046694685618775544,114.9078124987047,False,False
2021-06-09,136.8940038396766,137.6843144346212,133.05665062588264,134.88962892811367,252647,129.16953464985255,124.81197357060171,129.47641356969726,54.06286145093849,2.330496879645949,2.1435568245737397,0.18694005507220934,115.05524568916228,False,False
2021-06-10,136.66401892728533,139.60240932680486,136.00834252958526,138.14566761812557,212260,129.48615871453492,125.37888644679354,130.30205681240471,60.33375949351604,2.743099830866214,2.263465425832235,0.47963440503397914,115.19749898776784,False,False
2021-06-11,137.9816557092752,138.67326790609604,136.21106406640624,136.95522857633202,266862,130.01676776220262,125.90681036035157,130.93569221849302,68.71254099460808,2.940140056199226,2.398800351905633,0.541339704293593,115.36472805371666,False,False
2021-06-14,140.45068675263676,141.7928730668087,138.47383960509995,139.99348692195673,393132,130.56208562054618,126.56612241733382,131.7983393331086,67.22936289332054,3.3033786186472867,2.579716005253964,0.7236626133933228,115.6404698632958,False,False
2021-06-15,136.15229629512584,137.76315638121778,133.48595058106318,134.1635975459088,438592,131.0428790616399,126.9174036857738,132.02360202004195,57.764166683042035,3.0852594951979597,2.6808247032427635,0.40443479195519627,115.86898013999343,False,False
2021-06-16,139.19665976790444,141.0901722572889,132.1678675570358,134.07199245031381,475574,131.39604463762552,127.21267687914236,132.21868682292498,62.1960514797934,2.871901262702181,2.719040015134647,0.15286124756753416,116.10926209889595,False,False
2021-06-17,142.05008118257064,142.85050573426997,140.1921701193727,141.6680256573703,318976,131.91879770483757,127.67925273452973,133.1186238547769,64.61358725736946,3.277963401763259,2.8308246924603697,0.4471387093028891,116.33356222410107,False,False
2021-06-18,144.18701661360708,150.578843422745,142.99215812846023,149.0122474568329,241041,132.93687086772246,128.27455840760422,134.63230229306794,69.23172571269176,4.144611393272356,3.093582032622767,1.051029360649589,116.54884861434293,False,False
2021-06-21,142.94974607662,145.05081155368026,141.18795575553048,144.51895465241603,374548,134.0699033051112,128.6871682043211,135.57388823205346,61.9232297122495,4.417937756714622,3.3584531774411386,1.0594845792734833,116.83227445729092,False,False
2021-06-22,145.707034614961,147.6876992225483,145.56930203879327,145.66851385549222,341356,135.01721480284945,129.16810553062095,136.53528114857144,63.327569643538936,4.673438202885279,3.6214501825299665,1.0519880203553127,117.09614543966106,False,False
2021-06-23,141.6215973546168,141.6731365521455,140.58169031182183,141.09581569620025,270534,135.7030075496231,129.5078531051496,136.96961777215515,54.50265336437937,4.455584417771945,3.7882770295783623,0.6673073881935827,117.26894172112402,False,False
2021-06-24,146.0717479872489,147.32373738587523,145.14167531880707,146.116679772873,381504,136.80006811688057,130.02982128861618,137.84076653412828,67.54486043643661,4.634650131645401,3.9575516499917702,0.6770984816536307,117.55889688463006,False,False
2021-06-25,148.17288231354905,150.5861325072021,147.71892523460602,149.26712054389947,447801,137.8134415895887,130.58965949380416,138.92899072553507,68.51303089161564,4.973444468902841,4.160730213773984,0.8127142551288564,117.92862559827502,False,False
2021-06-28,148.14079052154543,149.5168816356937,144.29135451632345,145.77916489092775,296544,138.6104940667082,131.0502394492812,139.58138826509628,63.02515073451164,4.903962721287371,4.309376715276661,0.5945860060107098,118.14203243534723,False,False
